Time (UTC),Open,High,Low,Close,Volume 
2003.12.03 11:54:00,1.21175,1.21211,1.21168,1.21184,582.5
2003.12.03 11:55:00,1.21177,1.21225,1.21177,1.21225,476.8
2003.12.03 11:56:00,1.21208,1.21246,1.21208,1.21237,508.2
2003.12.03 11:57:00,1.21238,1.21251,1.21227,1.21228,776.9
2003.12.03 11:58:00,1.21206,1.21235,1.21194,1.21199,475.6
2003.12.03 11:59:00,1.21227,1.21236,1.21211,1.21219,363.7
2003.12.03 12:00:00,1.21201,1.21238,1.21201,1.21234,463.2
2003.12.03 12:01:00,1.21198,1.21237,1.21197,1.21213,533.2
2003.12.03 12:02:00,1.21205,1.21211,1.2117,1.212,426.9
2003.12.03 12:03:00,1.21234,1.21251,1.21227,1.21248,688.4
2003.12.03 12:04:00,1.2122,1.21238,1.2121,1.2121,817.7
2003.12.03 12:05:00,1.21223,1.21236,1.21196,1.21196,569.8
2003.12.03 12:06:00,1.21191,1.21211,1.2117,1.2117,409
2003.12.03 12:07:00,1.21163,1.21209,1.21163,1.21208,640.9
2003.12.03 12:08:00,1.21204,1.2122,1.21177,1.21196,764.9
2003.12.03 12:09:00,1.21164,1.21212,1.21164,1.21191,764.4
2003.12.03 12:10:00,1.21194,1.21197,1.2117,1.2118,747.6
2003.12.03 12:11:00,1.21173,1.21173,1.21141,1.21154,435.7
2003.12.03 12:12:00,1.21155,1.21173,1.21138,1.21148,538.2
2003.12.03 12:13:00,1.21141,1.21149,1.21102,1.21102,508.7
2003.12.03 12:14:00,1.21122,1.21125,1.21076,1.21076,413.9
2003.12.03 12:15:00,1.21083,1.21136,1.21078,1.21115,340.1
2003.12.03 12:16:00,1.21098,1.21137,1.21092,1.21106,517
2003.12.03 12:17:00,1.21084,1.21117,1.2108,1.21098,505.6
2003.12.03 12:18:00,1.21135,1.21151,1.21105,1.2112,554.8
2003.12.03 12:19:00,1.21102,1.21122,1.21074,1.21084,351.4
2003.12.03 12:20:00,1.21073,1.211,1.2107,1.21079,426.7
2003.12.03 12:21:00,1.21085,1.21089,1.21066,1.21071,564
2003.12.03 12:22:00,1.21096,1.21113,1.21072,1.21076,574
2003.12.03 12:23:00,1.21115,1.21117,1.21092,1.21108,474.3
2003.12.03 12:24:00,1.21091,1.21135,1.21091,1.21132,542.3
2003.12.03 12:25:00,1.21119,1.21156,1.21119,1.21137,708.8
2003.12.03 12:26:00,1.21144,1.2115,1.21115,1.21121,512.6
2003.12.03 12:27:00,1.21123,1.21135,1.21103,1.21125,693.8
2003.12.03 12:28:00,1.21135,1.21156,1.21123,1.21137,381.7
2003.12.03 12:29:00,1.2115,1.21155,1.21129,1.21133,603.4
2003.12.03 12:30:00,1.21132,1.21141,1.21122,1.21139,557
2003.12.03 12:31:00,1.2115,1.21171,1.21132,1.21132,394.7
2003.12.03 12:32:00,1.21142,1.21147,1.21103,1.21104,325.6
2003.12.03 12:33:00,1.21108,1.21128,1.21102,1.21118,570.7
2003.12.03 12:34:00,1.21099,1.21134,1.21099,1.21119,441.6
2003.12.03 12:35:00,1.21117,1.2113,1.21065,1.21077,787.5
2003.12.03 12:36:00,1.21061,1.21074,1.21024,1.21031,328.2
2003.12.03 12:37:00,1.21034,1.21055,1.21029,1.21045,393.9
2003.12.03 12:38:00,1.21045,1.21067,1.21031,1.21042,717
2003.12.03 12:39:00,1.21057,1.21083,1.21053,1.2108,468.1
2003.12.03 12:40:00,1.21058,1.21075,1.21045,1.21057,382.6
2003.12.03 12:41:00,1.2105,1.21067,1.2104,1.21053,556
2003.12.03 12:42:00,1.21048,1.21056,1.21002,1.2101,449.6
2003.12.03 12:43:00,1.2102,1.21023,1.20998,1.21001,542.9
2003.12.03 12:44:00,1.21007,1.21091,1.20999,1.21091,246.8
2003.12.03 12:45:00,1.21095,1.21104,1.21081,1.21082,397.6
2003.12.03 12:46:00,1.21087,1.21101,1.21079,1.21083,381.5
2003.12.03 12:47:00,1.21095,1.2112,1.21088,1.21093,477.8
2003.12.03 12:48:00,1.21108,1.21116,1.21092,1.21107,593.8
2003.12.03 12:49:00,1.21097,1.21117,1.21092,1.21101,578
2003.12.03 12:50:00,1.21083,1.21102,1.21072,1.21077,575.4
2003.12.03 12:51:00,1.21073,1.21073,1.21041,1.21047,431.9
2003.12.03 12:52:00,1.21044,1.21071,1.21041,1.21042,952.5
2003.12.03 12:53:00,1.21043,1.21056,1.2102,1.21032,493.2
2003.12.03 12:54:00,1.21052,1.21076,1.21035,1.21076,354.1
2003.12.03 12:55:00,1.21073,1.21098,1.21065,1.21078,542.8
2003.12.03 12:56:00,1.21079,1.21097,1.21071,1.21087,537.8
2003.12.03 12:57:00,1.21091,1.21113,1.2109,1.21095,750.8
2003.12.03 12:58:00,1.21107,1.21111,1.21054,1.21054,764.7
2003.12.03 12:59:00,1.21091,1.21099,1.21037,1.21037,442.3
2003.12.03 13:00:00,1.21057,1.2106,1.21028,1.21048,544.6
2003.12.03 13:01:00,1.21029,1.21052,1.21027,1.21041,296.6
2003.12.03 13:02:00,1.21042,1.2106,1.21039,1.21047,411
2003.12.03 13:03:00,1.21052,1.21068,1.2104,1.21045,477.9
2003.12.03 13:04:00,1.21053,1.21071,1.21052,1.21065,746.5
2003.12.03 13:05:00,1.21066,1.21077,1.21032,1.21037,573.6
2003.12.03 13:06:00,1.21033,1.21044,1.2101,1.21035,426.9
2003.12.03 13:07:00,1.21008,1.21035,1.21008,1.21023,379.8
2003.12.03 13:08:00,1.21026,1.21045,1.21019,1.21035,506.8
2003.12.03 13:09:00,1.21014,1.21031,1.21004,1.21023,448.5
2003.12.03 13:10:00,1.21013,1.21049,1.21001,1.21048,405
2003.12.03 13:11:00,1.2104,1.21081,1.21032,1.21064,475.5
2003.12.03 13:12:00,1.21056,1.21069,1.21022,1.21022,672.5
2003.12.03 13:13:00,1.2099,1.21017,1.20982,1.20995,624.3
2003.12.03 13:14:00,1.20987,1.21,1.20968,1.20989,426.1
2003.12.03 13:15:00,1.20985,1.2101,1.2096,1.20991,704.3
2003.12.03 13:16:00,1.20995,1.21022,1.20983,1.21018,563.2
2003.12.03 13:17:00,1.21012,1.21036,1.21012,1.21021,544.2
2003.12.03 13:18:00,1.21011,1.21024,1.20996,1.21006,409
2003.12.03 13:19:00,1.21015,1.21015,1.20974,1.20974,179.8
2003.12.03 13:20:00,1.20965,1.20988,1.20936,1.20948,671.4
2003.12.03 13:21:00,1.20945,1.20953,1.20913,1.20914,493.8
2003.12.03 13:22:00,1.20908,1.2092,1.20893,1.20898,443.3
2003.12.03 13:23:00,1.20902,1.20948,1.20889,1.20929,376.1
2003.12.03 13:24:00,1.20923,1.2095,1.20904,1.20913,638.1
2003.12.03 13:25:00,1.20929,1.20938,1.20907,1.20907,459.6
2003.12.03 13:26:00,1.20915,1.20921,1.20882,1.20882,327.2
2003.12.03 13:27:00,1.20899,1.20916,1.20884,1.209,465.8
2003.12.03 13:28:00,1.20893,1.20943,1.20891,1.20917,589
2003.12.03 13:29:00,1.20906,1.20923,1.20888,1.20893,580.9
2003.12.03 13:30:00,1.20892,1.20928,1.2089,1.20904,655.9
2003.12.03 13:31:00,1.20898,1.20963,1.20891,1.20939,576.6
2003.12.03 13:32:00,1.2095,1.20961,1.20899,1.20899,332
2003.12.03 13:33:00,1.20908,1.20963,1.20908,1.20963,499
2003.12.03 13:34:00,1.20985,1.20991,1.20948,1.20982,724.5
2003.12.03 13:35:00,1.20998,1.21008,1.20955,1.20992,792.8
2003.12.03 13:36:00,1.20997,1.21005,1.20963,1.20963,521.4
2003.12.03 13:37:00,1.2096,1.2096,1.20898,1.20898,479.4
2003.12.03 13:38:00,1.20923,1.20923,1.20862,1.20874,657.6
2003.12.03 13:39:00,1.20883,1.20904,1.20853,1.2086,213.4
2003.12.03 13:40:00,1.20855,1.20904,1.20855,1.20893,650.2
2003.12.03 13:41:00,1.20905,1.20913,1.2088,1.20883,820.4
2003.12.03 13:42:00,1.20887,1.20888,1.20828,1.20831,492
2003.12.03 13:43:00,1.20835,1.20856,1.2081,1.20812,494.2
2003.12.03 13:44:00,1.20811,1.20825,1.20798,1.20805,273
2003.12.03 13:45:00,1.20822,1.20831,1.20806,1.20828,348.2
2003.12.03 13:46:00,1.20839,1.20849,1.20827,1.20827,452.6
2003.12.03 13:47:00,1.20823,1.20843,1.20822,1.20833,342.7
2003.12.03 13:48:00,1.20833,1.20833,1.20797,1.20799,391
2003.12.03 13:49:00,1.20816,1.20849,1.20815,1.20841,384.8
2003.12.03 13:50:00,1.20832,1.20832,1.20815,1.20824,413.7
2003.12.03 13:51:00,1.20859,1.20867,1.20833,1.20851,631.8
2003.12.03 13:52:00,1.20856,1.20892,1.20848,1.20888,510.8
2003.12.03 13:53:00,1.20878,1.20878,1.20847,1.20847,637.4
2003.12.03 13:54:00,1.2088,1.2088,1.20857,1.20874,507.5
2003.12.03 13:55:00,1.20856,1.20885,1.20856,1.2087,539.6
2003.12.03 13:56:00,1.2086,1.20885,1.20855,1.20873,436.2
2003.12.03 13:57:00,1.2087,1.20889,1.20864,1.20881,459.2
2003.12.03 13:58:00,1.20864,1.20882,1.20853,1.20854,517
2003.12.03 13:59:00,1.20874,1.20891,1.20856,1.20871,595.3
2003.12.03 14:00:00,1.20885,1.20898,1.2087,1.20882,766.7
2003.12.03 14:01:00,1.2091,1.20915,1.20892,1.20906,649.9
2003.12.03 14:02:00,1.20898,1.20898,1.20865,1.20865,463.1
2003.12.03 14:03:00,1.20888,1.2091,1.2088,1.20894,804.2
2003.12.03 14:04:00,1.2087,1.20892,1.20857,1.20861,803.7
2003.12.03 14:05:00,1.20835,1.2088,1.20835,1.20851,532.4
2003.12.03 14:06:00,1.20862,1.20877,1.20848,1.20877,432.1
2003.12.03 14:07:00,1.20848,1.20861,1.20834,1.20836,653.1
2003.12.03 14:08:00,1.20839,1.20848,1.20817,1.20837,625.7
2003.12.03 14:09:00,1.2083,1.20853,1.20821,1.20836,873.4
2003.12.03 14:10:00,1.20843,1.20863,1.20826,1.2084,477.5
2003.12.03 14:11:00,1.20825,1.20874,1.20824,1.20847,859.8
2003.12.03 14:12:00,1.20847,1.20864,1.20837,1.20842,526.4
2003.12.03 14:13:00,1.2084,1.20861,1.20838,1.20845,640.2
2003.12.03 14:14:00,1.20887,1.20894,1.20851,1.20876,519
2003.12.03 14:15:00,1.20909,1.20919,1.20881,1.20889,506.5
2003.12.03 14:16:00,1.2088,1.20914,1.2088,1.20901,600.9
2003.12.03 14:17:00,1.20923,1.20956,1.2092,1.2093,594.8
2003.12.03 14:18:00,1.2094,1.20968,1.2094,1.20956,380
2003.12.03 14:19:00,1.20962,1.20977,1.20926,1.20947,511.7
2003.12.03 14:20:00,1.2095,1.20982,1.2095,1.20957,445.2
2003.12.03 14:21:00,1.20953,1.20974,1.20948,1.2095,522.8
2003.12.03 14:22:00,1.20975,1.20982,1.20958,1.20968,414.3
2003.12.03 14:23:00,1.2097,1.20979,1.20943,1.20955,427.2
2003.12.03 14:24:00,1.20944,1.20964,1.20943,1.20964,275.2
2003.12.03 14:25:00,1.20942,1.20969,1.20938,1.20969,579.8
2003.12.03 14:26:00,1.20959,1.20968,1.20916,1.20926,338.8
2003.12.03 14:27:00,1.20933,1.20962,1.20926,1.20931,459.5
2003.12.03 14:28:00,1.2096,1.20963,1.20926,1.2093,750.2
2003.12.03 14:29:00,1.20927,1.20934,1.20887,1.2089,377.3
2003.12.03 14:30:00,1.2087,1.209,1.20852,1.20867,666.9
2003.12.03 14:31:00,1.20847,1.2087,1.20841,1.20845,558.9
2003.12.03 14:32:00,1.20836,1.2087,1.20831,1.20855,604.2
2003.12.03 14:33:00,1.20867,1.20868,1.20797,1.20801,526.4
2003.12.03 14:34:00,1.20825,1.20843,1.20815,1.20827,559.7
2003.12.03 14:35:00,1.20841,1.20859,1.20828,1.20849,750.1
2003.12.03 14:36:00,1.20822,1.2083,1.20796,1.20796,348
2003.12.03 14:37:00,1.2079,1.20791,1.20757,1.20757,320.9
2003.12.03 14:38:00,1.2077,1.20801,1.2077,1.20791,452.4
2003.12.03 14:39:00,1.20808,1.20824,1.20792,1.20819,484.9
2003.12.03 14:40:00,1.20798,1.20819,1.20795,1.20811,364.4
2003.12.03 14:41:00,1.20807,1.20836,1.20793,1.20836,395.5
2003.12.03 14:42:00,1.20814,1.20848,1.20812,1.2084,748.7
2003.12.03 14:43:00,1.20836,1.20845,1.20818,1.20827,526.6
2003.12.03 14:44:00,1.20826,1.20838,1.20817,1.20827,713.2
2003.12.03 14:45:00,1.20821,1.20845,1.20821,1.20829,425.5
2003.12.03 14:46:00,1.20842,1.20869,1.20836,1.20845,448.5
2003.12.03 14:47:00,1.209,1.20917,1.20868,1.20907,889.6
2003.12.03 14:48:00,1.20924,1.20967,1.20924,1.20944,626.5
2003.12.03 14:49:00,1.20947,1.20947,1.20917,1.20932,418.8
2003.12.03 14:50:00,1.20928,1.20944,1.20917,1.20931,499.6
2003.12.03 14:51:00,1.20914,1.2093,1.20906,1.20911,425.6
2003.12.03 14:52:00,1.20892,1.20908,1.20871,1.2088,225.4
2003.12.03 14:53:00,1.20864,1.20913,1.20864,1.20907,597.7
2003.12.03 14:54:00,1.20895,1.20911,1.2088,1.20883,638.3
2003.12.03 14:55:00,1.20867,1.20877,1.20841,1.20841,687.6
2003.12.03 14:56:00,1.20842,1.20875,1.2083,1.20865,623.8
2003.12.03 14:57:00,1.20858,1.20868,1.20829,1.20834,265
2003.12.03 14:58:00,1.20823,1.20832,1.20806,1.20818,689.4
2003.12.03 14:59:00,1.20823,1.2084,1.20813,1.20837,721.4
2003.12.03 15:00:00,1.20828,1.20994,1.20823,1.20983,453.6
2003.12.03 15:01:00,1.2097,1.21082,1.2097,1.2103,627.4
2003.12.03 15:02:00,1.20977,1.20977,1.20904,1.20933,378.6
2003.12.03 15:03:00,1.20967,1.20971,1.20896,1.20916,653.6
2003.12.03 15:04:00,1.20867,1.20886,1.20728,1.20728,438.5
2003.12.03 15:05:00,1.20712,1.20731,1.20683,1.20703,496.4
2003.12.03 15:06:00,1.20703,1.20793,1.207,1.20764,812.8
2003.12.03 15:07:00,1.20816,1.20863,1.20798,1.20863,534.1
2003.12.03 15:08:00,1.20891,1.20927,1.20875,1.20893,428
2003.12.03 15:09:00,1.20889,1.20909,1.20865,1.20868,525.1
2003.12.03 15:10:00,1.20878,1.20889,1.20842,1.20842,586.6
2003.12.03 15:11:00,1.20834,1.20902,1.2083,1.20893,378.8
2003.12.03 15:12:00,1.20892,1.20901,1.20874,1.20883,496.5
2003.12.03 15:13:00,1.20891,1.20914,1.20876,1.20894,319.7
2003.12.03 15:14:00,1.20883,1.20929,1.20883,1.20919,340.5
2003.12.03 15:15:00,1.20912,1.2093,1.20894,1.2091,705.7
2003.12.03 15:16:00,1.20915,1.20928,1.20888,1.20903,659.9
2003.12.03 15:17:00,1.20942,1.21065,1.20942,1.21046,396.9
2003.12.03 15:18:00,1.21045,1.21104,1.21033,1.21079,173.1
2003.12.03 15:19:00,1.21125,1.21136,1.2111,1.21121,727
2003.12.03 15:20:00,1.21118,1.21126,1.21061,1.21061,386.8
2003.12.03 15:21:00,1.21053,1.21062,1.21008,1.21008,567.4
2003.12.03 15:22:00,1.21035,1.21039,1.21003,1.21004,706.4
2003.12.03 15:23:00,1.21001,1.21026,1.21001,1.21014,372.1
2003.12.03 15:24:00,1.21044,1.21058,1.20997,1.20997,436.8
2003.12.03 15:25:00,1.21032,1.21043,1.20988,1.20995,554.5
2003.12.03 15:26:00,1.2102,1.2102,1.20928,1.20937,760.8
2003.12.03 15:27:00,1.2094,1.20943,1.20892,1.20911,596.1
2003.12.03 15:28:00,1.20919,1.20981,1.20919,1.20932,865
2003.12.03 15:29:00,1.20936,1.20944,1.20904,1.20915,690.9
2003.12.03 15:30:00,1.20915,1.20945,1.20905,1.20919,587.8
2003.12.03 15:31:00,1.20934,1.20946,1.20904,1.20904,968.2
2003.12.03 15:32:00,1.2089,1.20921,1.20883,1.2089,946.7
2003.12.03 15:33:00,1.20896,1.20913,1.20896,1.20903,206.4
2003.12.03 15:34:00,1.20933,1.20972,1.2092,1.20939,615
2003.12.03 15:35:00,1.20989,1.21001,1.20948,1.2099,609.3
2003.12.03 15:36:00,1.20995,1.21022,1.20976,1.21019,896
2003.12.03 15:37:00,1.21027,1.21027,1.20974,1.20982,328.7
2003.12.03 15:38:00,1.2097,1.21004,1.20969,1.20978,656.1
2003.12.03 15:39:00,1.20992,1.21039,1.20982,1.21034,675.7
2003.12.03 15:40:00,1.2103,1.21048,1.20997,1.21002,687.9
2003.12.03 15:41:00,1.21012,1.21014,1.2097,1.20985,475.4
2003.12.03 15:42:00,1.21005,1.21017,1.20982,1.20994,374.6
2003.12.03 15:43:00,1.20986,1.2103,1.20979,1.21018,175.5
2003.12.03 15:44:00,1.21022,1.21029,1.21001,1.21001,686.5
2003.12.03 15:45:00,1.21017,1.21029,1.20969,1.20969,558.4
2003.12.03 15:46:00,1.20955,1.20976,1.2094,1.20943,522.6
2003.12.03 15:47:00,1.20961,1.20995,1.20951,1.20983,497
2003.12.03 15:48:00,1.21,1.21027,1.20965,1.21005,503.5
2003.12.03 15:49:00,1.21049,1.2106,1.21025,1.21025,457.3
2003.12.03 15:50:00,1.21028,1.21038,1.20966,1.20968,568.5
2003.12.03 15:51:00,1.20953,1.20994,1.20948,1.20976,430.6
2003.12.03 15:52:00,1.2098,1.21026,1.20968,1.21013,594.1
2003.12.03 15:53:00,1.21003,1.21042,1.21003,1.21019,582.3
2003.12.03 15:54:00,1.21032,1.21039,1.21003,1.21006,423
2003.12.03 15:55:00,1.21015,1.21032,1.21003,1.21004,535.6
2003.12.03 15:56:00,1.21012,1.21029,1.21004,1.21023,340.4
2003.12.03 15:57:00,1.20981,1.21028,1.20975,1.21028,288.2
2003.12.03 15:58:00,1.21049,1.21064,1.21036,1.2105,762.3
2003.12.03 15:59:00,1.21075,1.21104,1.21062,1.21085,530.5
2003.12.03 16:00:00,1.211,1.21119,1.21081,1.2109,735.2
2003.12.03 16:01:00,1.21102,1.21114,1.21072,1.21074,8177.7
2003.12.03 16:02:00,1.21059,1.21086,1.21022,1.21047,9393.3
2003.12.03 16:03:00,1.21055,1.21069,1.21036,1.21052,10524.7
2003.12.03 16:04:00,1.21029,1.2106,1.21028,1.21032,7083.8
2003.12.03 16:05:00,1.2103,1.21055,1.20985,1.21006,8005
2003.12.03 16:06:00,1.20991,1.21,1.20973,1.20994,6253
2003.12.03 16:07:00,1.2099,1.21029,1.20981,1.21005,10723
2003.12.03 16:08:00,1.21015,1.21036,1.20985,1.21002,9569.6
2003.12.03 16:09:00,1.21009,1.21031,1.20991,1.21025,7749.2
2003.12.03 16:10:00,1.21026,1.21047,1.20981,1.21019,6726.5
2003.12.03 16:11:00,1.21012,1.21057,1.21012,1.21048,5671.4
2003.12.03 16:12:00,1.21034,1.21045,1.20984,1.21028,4777.4
2003.12.03 16:13:00,1.20994,1.21047,1.20974,1.21016,4376.8
2003.12.03 16:14:00,1.21048,1.21055,1.21019,1.21019,6289.1
2003.12.03 16:15:00,1.21021,1.21077,1.21021,1.21052,4635.8
2003.12.03 16:16:00,1.21052,1.21076,1.21027,1.21042,6709.5
2003.12.03 16:17:00,1.21056,1.21104,1.21043,1.21069,3517.8
2003.12.03 16:18:00,1.21107,1.21123,1.21061,1.21079,5438.2
2003.12.03 16:19:00,1.21067,1.21084,1.21047,1.21052,5563
2003.12.03 16:20:00,1.21048,1.2108,1.21033,1.2108,5930.7
2003.12.03 16:21:00,1.21047,1.21095,1.21042,1.21059,3419.3
2003.12.03 16:22:00,1.21033,1.21079,1.21032,1.2106,4588.8
2003.12.03 16:23:00,1.21055,1.2107,1.21043,1.21045,9294.6
2003.12.03 16:24:00,1.21033,1.21059,1.21029,1.21045,7599.5
2003.12.03 16:25:00,1.21042,1.21068,1.21027,1.21061,6788.1
2003.12.03 16:26:00,1.21036,1.21078,1.21014,1.21014,6592.4
2003.12.03 16:27:00,1.21022,1.21045,1.21009,1.21015,3903.3
2003.12.03 16:28:00,1.21021,1.21059,1.2101,1.21015,3907.3
2003.12.03 16:29:00,1.21009,1.21038,1.2098,1.21,5142.5
2003.12.03 16:30:00,1.20993,1.21014,1.20956,1.20965,5443
2003.12.03 16:31:00,1.20955,1.21007,1.20951,1.20978,4640.4
2003.12.03 16:32:00,1.20968,1.21008,1.20942,1.20949,2668.8
2003.12.03 16:33:00,1.20939,1.20982,1.20939,1.20962,5947.8
2003.12.03 16:34:00,1.20966,1.20992,1.20955,1.20983,5572
2003.12.03 16:35:00,1.20975,1.21017,1.2097,1.20996,5062.9
2003.12.03 16:36:00,1.2099,1.21017,1.20973,1.21017,3240.7
2003.12.03 16:37:00,1.21005,1.21032,1.20991,1.21013,3464.7
2003.12.03 16:38:00,1.20992,1.2102,1.20981,1.21012,1968.7
2003.12.03 16:39:00,1.20999,1.21023,1.20981,1.21023,2868.4
2003.12.03 16:40:00,1.21038,1.21045,1.21001,1.21007,4048.1
2003.12.03 16:41:00,1.21026,1.21036,1.21006,1.21006,2758.9
2003.12.03 16:42:00,1.20998,1.21024,1.20979,1.20979,5208.2
2003.12.03 16:43:00,1.20993,1.21027,1.2096,1.20974,2953
2003.12.03 16:44:00,1.20957,1.20974,1.20924,1.20954,3771.7
2003.12.03 16:45:00,1.2095,1.20987,1.20941,1.20952,1086.2
2003.12.03 16:46:00,1.20939,1.20958,1.20924,1.20929,1219.3
2003.12.03 16:47:00,1.20926,1.20947,1.20901,1.2091,2526.4
2003.12.03 16:48:00,1.20927,1.20966,1.20913,1.20928,2887.2
2003.12.03 16:49:00,1.20928,1.20944,1.2089,1.20893,3023.2
2003.12.03 16:50:00,1.20912,1.20928,1.2089,1.20915,1772.9
2003.12.03 16:51:00,1.20912,1.2096,1.20902,1.20932,5538.7
2003.12.03 16:52:00,1.20925,1.20949,1.20919,1.20934,4221.8
2003.12.03 16:53:00,1.20916,1.20983,1.20914,1.20961,3994.1
2003.12.03 16:54:00,1.20946,1.20984,1.20902,1.20902,2835
2003.12.03 16:55:00,1.20915,1.20917,1.20877,1.20886,5720.2
2003.12.03 16:56:00,1.20893,1.20915,1.2086,1.2086,3864.5
2003.12.03 16:57:00,1.20914,1.2093,1.20898,1.20907,2194.4
2003.12.03 16:58:00,1.20906,1.20935,1.20892,1.20896,3388.6
2003.12.03 16:59:00,1.20908,1.20934,1.20905,1.2091,4321.9
2003.12.03 17:00:00,1.20918,1.20926,1.20896,1.20921,3465.3
2003.12.03 17:01:00,1.20914,1.20917,1.20873,1.20873,1693.1
2003.12.03 17:02:00,1.20881,1.20916,1.20874,1.20892,1906.8
2003.12.03 17:03:00,1.20895,1.2093,1.20879,1.20908,1614
2003.12.03 17:04:00,1.20916,1.2095,1.20892,1.20892,2236.6
2003.12.03 17:05:00,1.209,1.20907,1.20858,1.20858,3947.6
2003.12.03 17:06:00,1.2085,1.20892,1.20796,1.20798,4832.7
2003.12.03 17:07:00,1.20811,1.20854,1.20811,1.20834,2945.3
2003.12.03 17:08:00,1.20828,1.20847,1.20807,1.2081,4237.1
2003.12.03 17:09:00,1.20811,1.20839,1.20811,1.20822,3000.3
2003.12.03 17:10:00,1.20807,1.20847,1.20802,1.20823,1229.8
2003.12.03 17:11:00,1.20814,1.20839,1.20807,1.20808,2795.9
2003.12.03 17:12:00,1.20805,1.20827,1.20792,1.20794,2064.9
2003.12.03 17:13:00,1.20814,1.20847,1.20814,1.20824,912.8
2003.12.03 17:14:00,1.2082,1.20842,1.20816,1.20819,647.2
2003.12.03 17:15:00,1.20824,1.20859,1.20817,1.20853,3567.4
2003.12.03 17:16:00,1.20832,1.20865,1.20819,1.20847,1932.4
2003.12.03 17:17:00,1.20836,1.20846,1.20816,1.2084,2521.1
2003.12.03 17:18:00,1.2084,1.2084,1.20804,1.20812,2987.7
2003.12.03 17:19:00,1.20804,1.20828,1.20789,1.2082,1877.2
2003.12.03 17:20:00,1.20802,1.20813,1.20752,1.20777,2917.3
2003.12.03 17:21:00,1.20802,1.2083,1.20781,1.20794,3714.5
2003.12.03 17:22:00,1.20785,1.20819,1.20781,1.20809,762.7
2003.12.03 17:23:00,1.20823,1.20846,1.20806,1.20825,2414.5
2003.12.03 17:24:00,1.2081,1.20837,1.20803,1.20811,1723.4
2003.12.03 17:25:00,1.20811,1.20821,1.20763,1.20769,1876.2
2003.12.03 17:26:00,1.20762,1.20789,1.20731,1.20766,2207.6
2003.12.03 17:27:00,1.2076,1.20789,1.20754,1.2078,2837.9
2003.12.03 17:28:00,1.20776,1.2079,1.20757,1.20776,868.8
2003.12.03 17:29:00,1.20765,1.2078,1.20746,1.20765,1083.9
2003.12.03 17:30:00,1.20764,1.20807,1.20734,1.20734,3593.7
2003.12.03 17:31:00,1.20751,1.20799,1.20751,1.2079,5000.6
2003.12.03 17:32:00,1.2077,1.20797,1.20757,1.20781,2086.3
2003.12.03 17:33:00,1.20759,1.20801,1.20759,1.20762,2766.2
2003.12.03 17:34:00,1.20771,1.20802,1.2075,1.20763,3677.3
2003.12.03 17:35:00,1.20763,1.20779,1.20736,1.20737,2445.2
2003.12.03 17:36:00,1.20736,1.20787,1.20724,1.20766,1781.4
2003.12.03 17:37:00,1.20772,1.20795,1.20751,1.20761,1019.7
2003.12.03 17:38:00,1.20757,1.20782,1.20741,1.20768,1296.3
2003.12.03 17:39:00,1.20797,1.20815,1.20757,1.20764,3586.6
2003.12.03 17:40:00,1.2079,1.20815,1.20764,1.20788,2529.5
2003.12.03 17:41:00,1.20792,1.20826,1.20775,1.20781,2215.2
2003.12.03 17:42:00,1.20794,1.20816,1.20769,1.20801,2219.5
2003.12.03 17:43:00,1.20787,1.20805,1.20753,1.20753,343.9
2003.12.03 17:44:00,1.20749,1.20779,1.20703,1.2075,1251.3
2003.12.03 17:45:00,1.20754,1.20783,1.20751,1.20752,720.5
2003.12.03 17:46:00,1.20745,1.20765,1.20724,1.20752,1132.6
2003.12.03 17:47:00,1.20746,1.20787,1.20736,1.20754,1192.7
2003.12.03 17:48:00,1.20766,1.20804,1.20746,1.20767,2884.9
2003.12.03 17:49:00,1.20772,1.20826,1.20759,1.20785,2127.8
2003.12.03 17:50:00,1.20794,1.20838,1.20788,1.20824,993.2
2003.12.03 17:51:00,1.20807,1.20834,1.20792,1.20801,1132.1
2003.12.03 17:52:00,1.20819,1.20829,1.20775,1.20799,921.2
2003.12.03 17:53:00,1.20801,1.20822,1.20782,1.20801,1628.6
2003.12.03 17:54:00,1.20804,1.20804,1.2076,1.2076,1321.8
2003.12.03 17:55:00,1.20769,1.20806,1.20769,1.208,886.8
2003.12.03 17:56:00,1.20782,1.20809,1.20781,1.20785,2780.9
2003.12.03 17:57:00,1.208,1.2082,1.20788,1.2081,3688.1
2003.12.03 17:58:00,1.20802,1.20868,1.20802,1.20835,3504.2
2003.12.03 17:59:00,1.20836,1.2086,1.20808,1.2086,4025.6
2003.12.03 18:00:00,1.20854,1.20908,1.20832,1.20872,1248.6
2003.12.03 18:01:00,1.20853,1.20882,1.20852,1.20874,1442.1
2003.12.03 18:02:00,1.20884,1.20918,1.20855,1.20906,549.9
2003.12.03 18:03:00,1.20908,1.20926,1.20897,1.20907,444
2003.12.03 18:04:00,1.20912,1.20912,1.20863,1.20863,3147
2003.12.03 18:05:00,1.20856,1.2089,1.20839,1.20867,1324.3
2003.12.03 18:06:00,1.20851,1.2089,1.20846,1.20862,1355.5
2003.12.03 18:07:00,1.20859,1.20879,1.20853,1.2086,856.9
2003.12.03 18:08:00,1.20855,1.20877,1.2083,1.20863,2970.2
2003.12.03 18:09:00,1.20858,1.20876,1.20834,1.20844,1049.5
2003.12.03 18:10:00,1.20846,1.20859,1.20822,1.20843,1244.3
